timestamp,student_id,exercise_id,is_correct,spent_time
1652443410,50,3,False,3404
1652443436,27,4,True,3422
1652443474,49,0,False,3571
1652443477,35,3,True,3602
1652443483,44,3,True,3588
1652443496,13,0,True,3486
1652443514,7,3,True,3313
1652443522,2,1,True,3096
1652443530,0,3,True,3596
1652443560,17,3,False,2675
1652443593,20,3,False,3610
1652443625,51,1,True,3630
1652443693,49,3,True,3790
1652443718,38,1,True,3703
1652443724,31,2,True,3859
1652443743,4,3,False,3713
1652443744,31,4,True,3879
1652443744,34,3,False,3802
1652443746,41,3,False,3765
1652443747,53,2,True,3658
1652443808,19,3,False,3893
1652443818,12,0,True,3641
1652443824,27,3,False,3810
1652443825,1,3,False,3737
1652443827,5,3,True,3822
1652443854,23,3,True,3951
1652443867,36,2,False,3872
1652443879,9,1,True,3969
1652443892,7,0,True,3691
1652443903,43,3,False,3962
1652443905,36,2,True,3910
1652443921,36,1,True,3926
1652443936,35,0,True,4061
1652443948,8,3,False,4027
1652443983,16,1,False,4003
1652443999,4,3,False,3969
1652444003,16,1,True,4023
1652444012,36,4,True,4017
1652444018,40,0,True,3980
1652444033,17,0,True,3148
1652444039,15,0,True,4083
1652444046,0,0,True,4112
1652444069,54,4,True,4089
1652444095,24,3,True,4206
1652444111,17,3,False,3226
1652444125,40,3,False,4087
1652444131,44,0,True,4236
1652444136,37,0,True,4135
1652444169,16,4,True,4189
1652444185,41,3,True,4204
1652444197,25,4,True,4140
1652444213,27,0,True,4199
1652444259,28,0,True,4339
1652444300,52,1,False,4400
1652444311,23,0,True,4408
1652444315,33,3,True,4333
1652444320,27,3,False,4306
1652444335,20,0,True,4352
1652444343,18,3,True,4322
1652444344,30,3,True,4353
1652444345,13,3,True,4335
1652444371,19,0,True,4456
1652444433,2,4,True,4007
1652444458,17,2,True,3573
1652444463,41,0,True,4482
1652444474,31,3,False,4609
1652444488,8,3,False,4567
1652444495,51,4,True,4500
1652444512,21,2,False,4567
1652444549,29,0,False,4657
1652444587,19,3,True,4672
1652444595,43,0,False,4654
1652444654,38,4,True,4639
1652444673,28,3,True,4753
1652444688,16,3,True,4708
1652444692,47,0,True,4752
1652444699,40,3,True,4661
1652444704,17,3,False,3819
1652444714,24,0,True,4825
1652444734,27,3,False,4720
1652444737,1,3,True,4649
1652444747,53,1,True,4658
1652444780,9,4,True,4870
1652444798,4,3,True,4768
1652444808,49,0,True,4905
1652444812,54,3,False,4832
1652444938,50,3,True,4932
1652444941,20,3,True,4958
1652444956,29,0,True,5064
1652444961,31,3,True,5096
1652445030,17,3,True,4145
1652445033,33,0,True,5051
1652445040,8,0,True,5119
1652445047,43,3,False,5106
1652445062,21,1,True,5117
1652445144,8,3,False,5223
1652445160,18,0,True,5139
1652445244,8,4,True,5323
1652445273,30,0,True,5282
1652445277,53,4,True,5188
1652445311,5,4,True,5306
1652445319,1,0,True,5231
1652445366,43,0,True,5425
1652445389,21,2,True,5444
1652445480,27,3,True,5466
1652445528,25,3,False,5471
1652445555,34,0,True,5613
1652445642,8,3,True,5721
1652445670,16,0,True,5690
1652445715,38,3,False,5700
1652445716,43,3,False,5775
1652445732,34,3,True,5790
1652445819,2,3,True,5393
1652445914,54,0,True,5934
1652445959,25,3,True,5902
1652446047,5,0,True,6042
1652446060,21,4,True,6115
1652446185,54,3,True,6205
1653045062,50,7,True,406
1653045071,16,7,True,471
1653045077,27,7,True,427
1653045119,4,7,False,535
1653045146,32,7,True,545
1653045158,45,7,True,577
1653045247,3,7,True,642
1653045266,6,7,True,607
1653045268,12,7,False,514
1653045286,40,7,True,616
1653045320,22,7,True,738
1653045324,37,7,False,726
1653045326,41,7,True,656
1653045367,4,5,True,783
1653045368,13,7,True,424
1653045435,25,7,False,795
1653045437,8,7,True,806
1653045451,17,7,True,539
1653045452,49,7,False,878
1653045454,30,7,True,797
1653045460,32,5,True,859
1653045474,12,7,True,720
1653045501,35,7,True,911
1653045524,18,7,True,914
1653045538,23,7,True,852
1653045538,20,7,True,728
1653045540,50,5,True,884
1653045566,15,7,True,446
1653045568,45,5,True,987
1653045571,33,7,True,924
1653045624,4,7,True,1040
1653045641,43,7,False,724
1653045700,44,7,True,592
1653045749,47,7,True,1073
1653045750,49,7,False,1176
1653045761,38,7,True,1073
1653045799,37,5,False,1201
1653045800,5,7,True,1196
1653045803,54,7,True,1085
1653045833,42,7,True,1187
1653045838,35,5,True,1248
1653045866,40,5,True,1196
1653045869,6,5,True,1210
1653045889,50,14,True,1233
1653045892,17,5,True,980
1653045926,45,14,True,1345
1653045934,32,14,True,1333
1653045947,25,5,False,1307
1653045955,41,5,True,1285
1653045960,22,5,True,1378
1653045965,49,7,True,1391
1653045988,27,14,True,1338
1653046010,9,7,True,1404
1653046033,31,7,True,1492
1653046042,36,7,False,1430
1653046070,43,7,True,1153
1653046078,13,14,False,1134
1653046079,34,7,True,1477
1653046089,19,7,True,1056
1653046112,49,5,True,1538
1653046113,14,7,True,1508
1653046148,44,5,False,1040
1653046162,30,5,True,1505
1653046195,0,7,True,593
1653046239,25,7,False,1599
1653046247,20,5,True,1437
1653046263,8,5,True,1632
1653046264,54,5,True,1546
1653046266,33,5,True,1619
1653046266,51,7,False,914
1653046272,8,14,True,1641
1653046276,16,5,True,1676
1653046283,7,7,True,1600
1653046292,29,7,True,1212
1653046310,35,14,False,1720
1653046335,4,14,False,1751
1653046359,13,14,False,1415
1653046403,43,5,True,1486
1653046433,40,14,True,1763
1653046444,3,14,True,1839
1653046448,48,7,True,1773
1653046470,42,5,False,1824
1653046500,25,7,False,1860
1653046509,6,14,True,1850
1653046519,28,5,True,1924
1653046535,23,5,True,1849
1653046560,25,5,False,1920
1653046600,25,7,True,1960
1653046620,41,14,True,1950
1653046622,17,14,True,1710
1653046623,50,9,True,1967
1653046633,49,14,False,2059
1653046656,0,5,True,1054
1653046691,21,7,True,2081
1653046692,14,5,True,2087
1653046697,44,14,False,1589
1653046721,51,7,False,1369
1653046739,54,14,True,2021
1653046769,18,5,True,2159
1653046774,24,7,False,2112
1653046782,44,5,False,1674
1653046786,15,14,False,1666
1653046788,31,5,True,2247
1653046793,5,5,True,2189
1653046801,25,5,True,2161
1653046814,35,14,True,2224
1653046820,4,9,False,2236
1653046825,30,14,True,2168
1653046836,22,14,True,2254
1653046839,7,14,False,2156
1653046895,38,5,True,2207
1653046918,34,5,True,2316
1653046919,33,14,False,2272
1653046934,20,14,True,2124
1653046961,51,7,False,1609
1653046988,32,9,True,2387
1653047009,49,14,False,2435
1653047015,27,9,True,2365
1653047040,50,8,True,2384
1653047057,51,7,True,1705
1653047075,36,7,False,2463
1653047077,37,14,False,2479
1653047085,3,8,False,2480
1653047085,36,5,True,2473
1653047099,7,14,False,2416
1653047129,13,9,False,2185
1653047160,37,7,False,2562
1653047171,37,5,True,2573
1653047171,0,14,True,1569
1653047177,42,14,True,2531
1653047178,37,14,False,2580
1653047197,28,14,False,2602
1653047226,52,7,True,2537
1653047233,45,9,True,2652
1653047245,50,10,True,2589
1653047249,13,14,True,2305
1653047258,19,5,False,2225
1653047262,6,9,True,2603
1653047263,47,5,True,2587
1653047307,4,14,True,2723
1653047310,48,5,True,2635
1653047334,17,9,True,2422
1653047338,7,14,True,2655
1653047340,27,8,True,2690
1653047342,42,5,True,2696
1653047374,41,9,True,2704
1653047374,51,5,True,2022
1653047383,44,14,False,2275
1653047394,35,9,True,2804
1653047426,4,9,True,2842
1653047431,43,14,False,2514
1653047466,8,9,False,2835
1653047472,15,14,False,2352
1653047476,3,10,True,2871
1653047506,14,14,False,2901
1653047531,3,8,True,2926
1653047537,16,14,False,2937
1653047556,13,9,False,2612
1653047588,34,14,True,2986
1653047592,27,10,True,2942
1653047593,22,9,True,3011
1653047593,49,14,False,3019
1653047606,21,5,True,2996
1653047613,32,8,True,3012
1653047619,29,5,False,2539
1653047656,8,9,False,3025
1653047704,9,5,False,3098
1653047748,23,14,False,3062
1653047764,44,5,False,2656
1653047790,49,14,False,3216
1653047820,27,5,True,3170
1653047828,45,8,True,3247
1653047877,12,5,True,3123
1653047887,33,9,False,3240
1653047892,6,8,True,3233
1653047896,13,9,True,2952
1653047904,49,9,False,3330
1653047934,44,14,True,2826
1653048021,32,10,True,3420
1653048033,31,14,False,3492
1653048036,17,8,False,3124
1653048046,38,14,False,3358
1653048051,54,9,True,3333
1653048054,25,14,True,3414
1653048065,44,5,False,2957
1653048070,19,5,True,3037
1653048079,19,14,True,3046
1653048093,33,9,True,3446
1653048105,12,14,False,3351
1653048108,35,8,True,3518
1653048112,30,9,True,3455
1653048120,16,14,True,3520
1653048126,15,5,True,3006
1653048153,4,8,True,3569
1653048191,45,10,True,3610
1653048194,41,8,True,3524
1653048207,40,9,True,3537
1653048210,33,14,False,3563
1653048213,49,14,False,3639
1653048246,6,10,True,3587
1653048247,24,5,False,3585
1653048251,8,8,True,3620
1653048259,28,10,True,3664
1653048312,4,10,True,3728
1653048316,49,9,False,3742
1653048334,29,5,True,3254
1653048345,51,14,True,2993
1653048380,20,9,True,3570
1653048390,0,9,True,2788
1653048392,7,10,False,3709
1653048502,15,14,True,3382
1653048503,8,10,False,3872
1653048510,28,14,True,3915
1653048542,12,14,False,3788
1653048552,35,10,False,3962
1653048552,53,7,True,3891
1653048563,7,10,True,3880
1653048567,37,7,True,3969
1653048604,8,9,True,3973
1653048635,49,14,False,4061
1653048637,24,7,True,3975
1653048667,5,14,False,4063
1653048672,49,9,False,4098
1653048677,36,14,False,4065
1653048686,48,14,True,4011
1653048722,54,8,True,4004
1653048768,3,9,True,4163
1653048778,8,10,True,4147
1653048811,17,10,True,3899
1653048816,19,9,True,3783
1653048863,21,14,True,4253
1653048894,47,14,True,4218
1653048906,49,9,True,4332
1653048909,12,10,False,4155
1653048914,17,8,True,4002
1653048947,35,10,False,4357
1653048952,9,14,False,4346
1653048974,49,14,False,4400
1653048988,40,8,False,4318
1653049002,37,10,True,4404
1653049049,14,9,False,4444
1653049086,3,5,True,4481
1653049086,7,5,True,4403
1653049113,42,9,False,4467
1653049142,9,5,True,4536
1653049156,5,14,False,4552
1653049161,13,8,True,4217
1653049165,30,8,True,4508
1653049170,20,8,True,4360
1653049199,40,8,False,4529
1653049215,54,10,True,4497
1653049224,7,9,False,4541
1653049234,28,7,True,4639
1653049253,5,14,True,4649
1653049263,49,14,True,4689
1653049273,33,8,False,4626
1653049275,49,8,False,4701
1653049276,0,8,False,3674
1653049300,9,14,False,4694
1653049326,9,14,False,4720
1653049341,40,10,True,4671
1653049363,35,10,False,4773
1653049430,13,10,False,4486
1653049464,35,10,True,4874
1653049464,44,9,True,4356
1653049486,33,14,False,4839
1653049492,22,10,True,4910
1653049546,37,14,False,4948
1653049556,40,8,False,4886
1653049568,22,8,True,4986
1653049569,20,10,False,4759
1653049578,12,10,False,4824
1653049580,0,10,False,3978
1653049593,30,10,True,4936
1653049672,16,9,True,5072
1653049716,25,9,True,5076
1653049733,20,10,True,4923
1653049765,33,14,False,5118
1653049811,40,8,False,5141
1653049897,0,8,False,4295
1653049920,7,9,False,5237
1653049935,49,8,False,5361
1653049957,23,14,True,5271
1653050021,29,14,True,4941
1653050026,7,8,False,5343
1653050035,31,9,False,5494
1653050036,42,9,False,5390
1653050056,38,9,False,5368
1653050077,52,5,False,5388
1653050091,40,8,False,5421
1653050099,33,14,True,5452
1653050101,34,9,True,5499
1653050117,0,10,False,4515
1653050149,0,8,False,4547
1653050159,28,8,True,5564
1653050195,49,8,True,5621
1653050208,33,8,True,5561
1653050226,24,5,True,5564
1653050272,18,14,True,5662
1653050277,41,10,False,5607
1653050289,53,5,True,5628
1653050306,31,14,True,5765
1653050352,40,8,False,5682
1653050392,23,9,True,5706
1653050397,15,8,False,5277
1653050416,41,10,True,5746
1653050425,0,10,False,4823
1653050429,7,9,True,5746
1653050468,38,14,False,5780
1653050485,7,8,True,5802
1653050486,49,10,False,5912
1653050494,31,9,True,5953
1653050502,43,9,False,5585
1653050521,25,8,False,5881
1653050538,11,7,True,5358
1653050548,11,5,True,5368
1653050559,11,14,True,5379
1653050573,11,9,True,5393
1653050585,19,8,False,5552
1653050589,11,8,True,5409
1653050618,40,8,False,5948
1653050645,33,10,True,5998
1653050647,0,8,False,5045
1653050665,37,9,True,6067
1653050679,40,8,False,6009
1653050680,37,8,False,6082
1653050711,49,10,True,6137
1653050754,18,9,True,6144
1653050756,43,9,True,5839
1653050762,38,9,True,6074
1653050783,34,10,False,6181
1653050793,37,14,True,6195
1653050829,19,10,False,5796
1653050860,28,9,True,6265
1653050864,14,10,True,6259
1653050879,37,8,False,6281
1653050935,0,8,True,5333
1653050940,5,9,True,6336
1653050946,11,10,True,5766
1653050947,38,14,False,6259
1653050978,40,8,True,6308
1653050979,21,9,True,6369
1653050981,44,8,True,5873
1653050990,13,10,False,6046
1653050993,36,14,False,6381
1653051006,37,8,False,6408
1653051016,19,8,False,5983
1653051019,48,9,True,6344
1653051024,42,8,False,6378
1653051028,0,10,True,5426
1653051049,13,5,True,6105
1653051052,51,9,True,5700
1653051069,14,14,True,6464
1653051076,36,9,False,6464
1653051091,52,5,False,6402
1653649794,50,11,True,411
1653649877,3,11,True,476
1653649943,32,11,True,623
1653650016,11,11,True,416
1653650024,7,11,True,582
1653650036,22,11,True,704
1653650067,50,13,True,684
1653650099,45,11,True,769
1653650120,13,11,True,663
1653650131,54,11,False,727
1653650163,27,11,True,362
1653650181,7,13,True,739
1653650190,3,13,True,789
1653650191,32,13,True,871
1653650206,4,11,False,646
1653650219,54,11,True,815
1653650245,45,13,True,915
1653650247,33,11,True,823
1653650255,35,11,True,772
1653650264,22,13,True,932
1653650267,30,11,True,845
1653650287,11,13,True,687
1653650319,27,13,True,518
1653650330,28,11,False,947
1653650348,4,11,True,788
1653650349,17,11,False,836
1653650356,17,13,True,843
1653650378,32,18,False,1058
1653650382,50,18,False,999
1653650426,4,13,True,866
1653650442,5,11,False,1049
1653650475,37,11,True,984
1653650477,40,11,True,578
1653650531,43,11,True,721
1653650538,7,18,False,1096
1653650557,54,13,True,1153
1653650641,3,18,False,1240
1653650654,28,13,True,1271
1653650661,27,18,True,860
1653650668,49,13,False,1007
1653650672,30,13,True,1250
1653650674,35,13,True,1191
1653650679,4,18,True,1119
1653650684,32,18,False,1364
1653650702,40,13,True,803
1653650760,20,11,True,1346
1653650771,49,13,True,1110
1653650781,7,18,False,1339
1653650789,45,18,True,1459
1653650797,50,15,True,1414
1653650801,0,13,True,1433
1653650822,22,18,True,1490
1653650822,37,13,True,1331
1653650846,21,11,True,1363
1653650858,36,11,True,1538
1653650871,17,18,True,1358
1653650910,6,11,True,819
1653650913,50,18,False,1530
1653650946,7,18,True,1504
1653650978,47,11,False,1540
1653650986,43,13,True,1176
1653651001,15,11,True,935
1653651016,35,18,True,1533
1653651032,28,18,True,1649
1653651057,24,11,True,1683
1653651063,3,18,True,1662
1653651098,14,11,False,1703
1653651130,49,11,False,1469
1653651158,29,11,True,1750
1653651179,0,18,False,1811
1653651208,33,13,True,1784
1653651240,18,11,True,1761
1653651240,25,11,True,1878
1653651256,50,18,False,1873
1653651257,5,11,False,1864
1653651269,6,13,True,1178
1653651302,38,11,False,1807
1653651304,12,11,True,1164
1653651307,20,13,True,1893
1653651321,47,13,True,1883
1653651325,9,11,True,1977
1653651358,42,11,True,1923
1653651364,23,11,True,1913
1653651379,36,13,True,2059
1653651458,15,13,True,1392
1653651463,47,11,True,2025
1653651468,50,24,True,2085
1653651501,49,11,False,1840
1653651545,12,13,False,1405
1653651557,38,11,True,2062
1653651577,21,13,True,2094
1653651593,34,13,False,2086
1653651594,6,18,False,1503
1653651596,14,13,False,2201
1653651651,13,18,True,2194
1653651653,14,11,False,2258
1653651658,30,18,True,2236
1653651695,28,24,True,2312
1653651698,18,13,True,2219
1653651699,19,13,False,2277
1653651707,24,13,False,2333
1653651731,50,18,False,2348
1653651747,36,18,True,2427
1653651773,12,13,False,1633
1653651783,29,13,False,2375
1653651790,32,15,True,2470
1653651792,49,18,False,2131
1653651793,20,18,True,2379
1653651813,27,24,True,2012
1653651826,50,18,False,2443
1653651868,32,18,True,2548
1653651896,50,18,True,2513
1653651970,28,11,True,2587
1653651972,29,13,True,2564
1653651988,19,13,False,2566
1653651997,47,18,True,2559
1653652006,5,11,False,2613
1653652011,24,13,True,2637
1653652022,42,13,True,2587
1653652023,34,13,True,2516
1653652030,48,11,True,2444
1653652038,23,13,False,2587
1653652048,22,24,True,2716
1653652085,27,15,True,2284
1653652089,40,18,False,2190
1653652251,14,11,False,2856
1653652255,31,11,True,2810
1653652265,37,18,False,2774
1653652305,14,13,False,2910
1653652337,32,24,True,3017
1653652361,2,11,False,2440
1653652394,12,13,True,2254
1653652398,19,13,False,2976
1653652436,33,18,False,3012
1653652474,18,18,True,2995
1653652521,43,18,True,2711
1653652522,0,18,True,3154
1653652525,21,18,True,3042
1653652551,42,18,False,3116
1653652580,19,13,True,3158
1653652628,25,13,False,3266
1653652671,14,18,True,3276
1653652712,9,13,True,3364
1653652713,38,13,True,3218
1653652771,20,15,True,3357
1653652772,5,11,True,3379
1653652819,49,15,False,3158
1653652844,4,15,False,3284
1653652851,2,13,False,2930
1653652908,19,11,True,3486
1653652941,42,18,True,3506
1653652950,45,15,True,3620
1653652954,49,18,False,3293
1653653008,7,15,True,3566
1653653010,13,13,True,3553
1653653081,2,11,False,3160
1653653089,2,13,True,3168
1653653118,40,15,False,3219
1653653148,49,18,True,3487
1653653217,16,11,True,3870
1653653225,30,15,True,3803
1653653259,25,13,False,3897
1653653271,11,15,True,3671
1653653324,51,11,True,3738
1653653334,22,15,False,4002
1653653395,22,15,True,4063
1653653405,45,24,True,4075
1653653422,0,24,True,4054
1653653432,40,18,True,3533
1653653449,49,15,True,3788
1653653463,33,15,True,4039
1653653480,37,15,False,3989
1653653480,40,15,True,3581
1653653502,28,15,True,4119
1653653514,2,18,False,3593
1653653527,19,18,False,4105
1653653531,33,18,False,4107
1653653576,5,13,False,4183
1653653592,17,15,True,4079
1653653600,15,18,True,3534
1653653600,36,24,True,4280
1653653668,19,18,False,4246
1653653677,5,13,True,4284
1653653678,16,13,True,4331
1653653699,4,24,True,4139
1653653742,4,15,True,4182
1653653775,2,11,True,3854
1653653785,33,18,False,4361
1653653790,54,15,True,4386
1653653808,51,13,True,4222
1653653828,13,24,True,4371
1653653840,25,13,True,4478
1653653975,14,11,True,4580
1653654043,29,18,True,4635
1653654050,31,13,True,4605
1653654099,3,15,True,4698
1653654139,49,24,True,4478
1653654172,6,15,True,4081
1653654202,38,18,True,4707
1653654215,19,18,True,4793
1653654231,24,18,True,4857
1653654238,49,11,True,4577
1653654247,37,15,True,4756
1653654248,11,18,True,4648
1653654283,2,18,True,4362
1653654329,35,15,True,4846
1653654370,6,18,True,4279
1653654427,30,24,True,5005
1653654465,25,18,False,5103
1653654468,48,13,True,4882
1653654480,23,18,True,5029
1653654482,33,24,True,5058
1653654552,20,24,True,5138
1653654552,17,24,False,5039
1653654565,0,15,False,5197
1653654604,37,24,True,5113
1653654612,53,11,True,3931
1653654660,33,18,True,5236
1653654685,7,24,True,5243
1653654686,23,13,True,5235
1653654798,21,15,True,5315
1653654805,40,24,True,4906
1653654808,3,24,True,5407
1653654869,9,18,True,5521
1653654894,52,11,True,5484
1653654983,6,24,True,4892
1653654990,25,18,False,5628
1653655090,34,18,False,5583
1653655174,14,13,False,5779
1653655254,43,24,False,5444
1653655340,17,24,False,5827
1653655373,14,13,False,5978
1653655397,43,24,True,5587
1653655443,18,15,False,5964
1653655447,2,15,False,5526
1653655490,17,24,True,5977
1653655523,37,18,True,6032
1653655565,2,15,False,5644
1653655568,17,11,True,6055
1653655662,0,11,True,6294
1653655690,16,18,True,6343
1653655708,0,15,True,6340
1653655752,25,18,False,6390
1653655797,19,15,False,6375
1653655899,53,13,True,5218
1654859365,49,31,False,394
1654859366,45,31,True,408
1654859371,14,31,False,451
1654859394,27,31,True,474
1654859397,50,31,True,413
1654859417,7,31,True,442
1654859419,28,31,True,499
1654859442,3,31,True,522
1654859481,35,31,True,561
1654859497,22,31,True,577
1654859505,27,35,True,585
1654859506,49,31,False,535
1654859528,50,35,True,544
1654859569,8,31,True,649
1654859575,8,35,True,655
1654859597,14,31,False,677
1654859615,6,31,True,634
1654859616,20,31,True,607
1654859618,0,31,True,698
1654859648,40,31,True,459
1654859723,4,31,True,586
1654859760,28,35,True,840
1654859762,49,35,True,791
1654859795,50,49,True,811
1654859808,35,35,True,888
1654859808,7,35,True,833
1654859860,4,35,True,723
1654859874,22,35,True,954
1654859875,37,31,True,955
1654859895,14,35,True,975
1654859950,17,31,True,812
1654859998,45,35,True,1040
1654860025,4,49,True,888
1654860030,27,49,True,1110
1654860047,0,35,True,1127
1654860054,8,49,True,1134
1654860056,14,31,True,1136
1654860086,3,35,True,1166
1654860110,6,35,True,1129
1654860126,50,20,True,1142
1654860135,38,31,True,1009
1654860165,40,35,True,976
1654860204,20,35,True,1195
1654860230,35,49,True,1310
1654860236,54,31,False,1316
1654860253,7,49,True,1278
1654860257,28,49,True,1337
1654860281,37,35,True,1361
1654860316,4,20,True,1179
1654860322,49,49,True,1351
1654860323,54,31,False,1403
1654860340,34,31,True,1420
1654860352,22,49,True,1432
1654860362,17,35,True,1224
1654860362,30,31,True,1442
1654860365,27,20,False,1445
1654860432,49,31,False,1461
1654860522,50,21,True,1538
1654860524,0,49,True,1604
1654860547,14,49,True,1627
1654860553,41,31,True,1582
1654860598,11,31,True,751
1654860634,54,31,True,1714
1654860697,18,31,True,1777
1654860708,38,35,True,1582
1654860715,25,31,True,1782
1654860717,7,20,True,1742
1654860729,6,49,True,1748
1654860750,9,31,False,1830
1654860757,45,49,True,1799
1654860760,29,31,True,1840
1654860761,24,31,False,1797
1654860775,22,20,True,1855
1654860811,34,35,True,1891
1654860826,48,31,True,1578
1654860836,50,22,True,1852
1654860866,13,35,True,1946
1654860867,15,31,True,970
1654860870,3,49,True,1950
1654860872,51,31,True,1913
1654860875,9,31,True,1955
1654860884,24,31,False,1920
1654860945,4,22,True,1808
1654860947,17,49,True,1809
1654860961,4,21,False,1824
